año;mes;Dia;hora;New York;Lluvia
2014;6;10;4;fog;0
2014;6;10;5;fog;0
2014;6;10;6;fog;0
2014;6;10;7;fog;0
2014;6;10;8;fog;0
2014;6;10;9;fog;0
2014;6;10;10;mist;0
2014;6;10;11;mist;0
2014;6;10;12;mist;0
2014;6;10;13;haze;0
2014;6;10;14;mist;0
2014;6;10;15;mist;0
2014;6;10;16;mist;0
2014;6;10;17;mist;0
2014;6;10;18;haze;0
2014;6;10;19;haze;0
2014;6;10;20;haze;0
2014;6;10;21;broken clouds;0
2014;6;10;22;haze;0
2014;6;10;23;haze;0
2014;6;11;0;haze;0
2014;6;11;1;haze;0
2014;6;11;2;haze;0
2014;6;11;3;overcast clouds;0
2014;6;11;4;scattered clouds;0
2014;6;11;5;mist;0
2014;6;11;6;mist;0
2014;6;11;7;light rain;1
2014;6;11;8;light rain;1
2014;6;11;9;light rain;1
2014;6;11;10;mist;0
2014;6;11;11;light rain;1
2014;6;11;12;mist;0
2014;6;11;13;light rain;1
2014;6;11;14;mist;0
2014;6;11;15;mist;0
2014;6;11;16;mist;0
2014;6;11;17;light rain;1
2014;6;11;18;light rain;1
2014;6;11;19;light rain;1
2014;6;11;20;scattered clouds;0
2014;6;11;21;moderate rain;1
2014;6;11;22;light rain;1
2014;6;11;23;overcast clouds;0
2014;6;12;0;overcast clouds;0
2014;6;12;1;overcast clouds;0
2014;6;12;2;overcast clouds;0
2014;6;12;3;light rain;1
2014;6;12;4;overcast clouds;0
2014;6;12;5;light rain;1
2014;6;12;6;moderate rain;1
2014;6;12;7;mist;0
2014;6;12;8;mist;0
2014;6;12;9;overcast clouds;0
2014;6;12;10;overcast clouds;0
2014;6;12;11;mist;0
2014;6;12;12;mist;0
2014;6;12;13;drizzle;1
2014;6;12;14;drizzle;1
2014;6;12;15;drizzle;1
2014;6;12;16;light rain;1
2014;6;12;17;haze;0
2014;6;12;18;haze;0
2014;6;12;19;mist;0
2014;6;12;20;mist;0
2014;6;12;21;mist;0
2014;6;12;22;mist;0
2014;6;12;23;mist;0
2014;6;13;0;mist;0
2014;6;13;1;haze;0
2014;6;13;2;haze;0
2014;6;13;3;haze;0
2014;6;13;4;haze;0
2014;6;13;5;haze;0
2014;6;13;6;haze;0
2014;6;13;7;mist;0
2014;6;13;8;mist;0
2014;6;13;9;mist;0
2014;6;13;10;mist;0
2014;6;13;11;mist;0
2014;6;13;12;mist;0
2014;6;13;13;mist;0
2014;6;13;14;mist;0
2014;6;13;15;mist;0
2014;6;13;16;haze;0
2014;6;13;17;light rain;1
2014;6;13;18;light rain;1
2014;6;13;19;light rain;1
2014;6;13;20;light rain;1
2014;6;13;21;heavy intensity rain;1
2014;6;13;22;thunderstorm with heavy rain;1
2014;6;13;23;mist;0
2014;6;14;0;thunderstorm with heavy rain;1
2014;6;14;1;mist;0
2014;6;14;2;light rain;1
2014;6;14;3;mist;0
2014;6;14;4;mist;0
2014;6;14;5;mist;0
2014;6;14;6;fog;0
2014;6;14;7;fog;0
2014;6;14;8;haze;0
2014;6;14;9;haze;0
2014;6;14;10;scattered clouds;0
2014;6;14;11;sky is clear;0
2014;6;14;12;haze;0
2014;6;14;13;light rain;1
2014;6;14;14;light rain;1
2014;6;14;15;light rain;1
2014;6;14;16;sky is clear;0
2014;6;14;17;sky is clear;0
2014;6;14;18;sky is clear;0
2014;6;14;19;sky is clear;0
2014;6;14;20;sky is clear;0
2014;6;14;21;sky is clear;0
2014;6;14;22;sky is clear;0
2014;6;14;23;sky is clear;0
2014;6;15;0;sky is clear;0
2014;6;15;1;sky is clear;0
2014;6;15;2;sky is clear;0
2014;6;15;3;sky is clear;0
2014;6;15;4;sky is clear;0
2014;6;15;5;sky is clear;0
2014;6;15;6;sky is clear;0
2014;6;15;7;sky is clear;0
2014;6;15;8;sky is clear;0
2014;6;15;9;sky is clear;0
2014;6;15;10;sky is clear;0
2014;6;15;11;sky is clear;0
2014;6;15;12;sky is clear;0
2014;6;15;13;sky is clear;0
2014;6;15;14;sky is clear;0
2014;6;15;15;sky is clear;0
2014;6;15;16;sky is clear;0
2014;6;15;17;few clouds;0
2014;6;15;18;light rain;1
2014;6;15;19;light rain;1
2014;6;15;20;sky is clear;0
2014;6;15;21;sky is clear;0
2014;6;15;22;sky is clear;0
2014;6;15;23;sky is clear;0
2014;6;16;0;sky is clear;0
2014;6;16;1;sky is clear;0
2014;6;16;2;sky is clear;0
2014;6;16;3;sky is clear;0
2014;6;16;4;sky is clear;0
2014;6;16;5;sky is clear;0
2014;6;16;6;sky is clear;0
2014;6;16;7;mist;0
2014;6;16;8;sky is clear;0
2014;6;16;9;sky is clear;0
2014;6;16;10;sky is clear;0
2014;6;16;11;sky is clear;0
2014;6;16;12;sky is clear;0
2014;6;16;13;sky is clear;0
2014;6;16;14;sky is clear;0
2014;6;16;15;sky is clear;0
2014;6;16;16;sky is clear;0
2014;6;16;17;sky is clear;0
2014;6;16;18;sky is clear;0
2014;6;16;19;sky is clear;0
2014;6;16;20;sky is clear;0
2014;6;16;21;sky is clear;0
2014;6;16;22;sky is clear;0
2014;6;16;23;sky is clear;0
2014;6;17;0;broken clouds;0
2014;6;17;1;sky is clear;0
2014;6;17;2;broken clouds;0
2014;6;17;3;scattered clouds;0
2014;6;17;4;broken clouds;0
2014;6;17;5;scattered clouds;0
2014;6;17;6;light rain;1
2014;6;17;7;light rain;1
2014;6;17;8;broken clouds;0
2014;6;17;9;broken clouds;0
2014;6;17;10;broken clouds;0
2014;6;17;11;sky is clear;0
2014;6;17;12;sky is clear;0
2014;6;17;13;broken clouds;0
2014;6;17;14;sky is clear;0
2014;6;17;15;sky is clear;0
2014;6;17;16;sky is clear;0
2014;6;17;17;few clouds;0
2014;6;17;18;few clouds;0
2014;6;17;19;few clouds;0
2014;6;17;20;sky is clear;0
2014;6;17;21;sky is clear;0
2014;6;17;22;sky is clear;0
2014;6;17;23;sky is clear;0
2014;6;18;0;sky is clear;0
2014;6;18;1;sky is clear;0
2014;6;18;2;sky is clear;0
2014;6;18;3;sky is clear;0
2014;6;18;4;sky is clear;0
2014;6;18;5;few clouds;0
2014;6;18;6;few clouds;0
2014;6;18;7;few clouds;0
2014;6;18;8;sky is clear;0
2014;6;18;9;sky is clear;0
2014;6;18;10;sky is clear;0
2014;6;18;11;sky is clear;0
2014;6;18;12;sky is clear;0
2014;6;18;13;dust;0
2014;6;18;14;dust;0
2014;6;18;15;dust;0
2014;6;18;16;dust;0
2014;6;18;17;dust;0
2014;6;18;18;dust;0
2014;6;18;19;dust;0
2014;6;18;20;dust;0
2014;6;18;21;broken clouds;0
2014;6;18;22;broken clouds;0
2014;6;18;23;scattered clouds;0
2014;6;19;0;sky is clear;0
2014;6;19;1;scattered clouds;0
2014;6;19;2;few clouds;0
2014;6;19;3;few clouds;0
2014;6;19;4;few clouds;0
2014;6;19;5;scattered clouds;0
2014;6;19;6;few clouds;0
2014;6;19;7;scattered clouds;0
2014;6;19;8;moderate rain;1
2014;6;19;9;light intensity drizzle;1
2014;6;19;10;light rain;1
2014;6;19;11;mist;0
2014;6;19;12;mist;0
2014;6;19;13;light intensity drizzle;1
2014;6;19;14;light intensity drizzle;1
2014;6;19;15;light intensity drizzle;1
2014;6;19;16;light rain;1
2014;6;19;17;light rain;1
2014;6;19;18;light rain;1
2014;6;19;19;light rain;1
2014;6;19;20;light rain;1
2014;6;19;21;light rain;1
2014;6;19;22;light rain;1
2014;6;19;23;few clouds;0
2014;6;20;0;few clouds;0
2014;6;20;1;few clouds;0
2014;6;20;2;sky is clear;0
2014;6;20;3;sky is clear;0
2014;6;20;4;sky is clear;0
2014;6;20;5;light rain;1
2014;6;20;6;sky is clear;0
2014;6;20;7;sky is clear;0
2014;6;20;8;sky is clear;0
2014;6;20;9;sky is clear;0
2014;6;20;10;sky is clear;0
2014;6;20;11;sky is clear;0
2014;6;20;12;sky is clear;0
2014;6;20;13;sky is clear;0
2014;6;20;14;light rain;1
2014;6;20;15;sky is clear;0
2014;6;20;16;few clouds;0
2014;6;20;17;few clouds;0
2014;6;20;18;few clouds;0
2014;6;20;19;sky is clear;0
2014;6;20;20;light rain;1
2014;6;20;21;light rain;1
2014;6;20;22;light rain;1
2014;6;20;23;few clouds;0
2014;6;21;0;sky is clear;0
2014;6;21;1;few clouds;0
2014;6;21;2;scattered clouds;0
2014;6;21;3;scattered clouds;0
2014;6;21;4;few clouds;0
2014;6;21;5;scattered clouds;0
2014;6;21;6;scattered clouds;0
2014;6;21;7;scattered clouds;0
2014;6;21;8;very heavy rain;1
2014;6;21;9;scattered clouds;0
2014;6;21;10;scattered clouds;0
2014;6;21;11;few clouds;0
2014;6;21;12;few clouds;0
2014;6;21;13;few clouds;0
2014;6;21;14;scattered clouds;0
2014;6;21;15;sky is clear;0
2014;6;21;16;sky is clear;0
2014;6;21;17;sky is clear;0
2014;6;21;18;sky is clear;0
2014;6;21;19;sky is clear;0
2014;6;21;20;sky is clear;0
2014;6;21;21;sky is clear;0
2014;6;21;22;sky is clear;0
2014;6;21;23;sky is clear;0
2014;6;22;0;sky is clear;0
2014;6;22;1;sky is clear;0
2014;6;22;2;sky is clear;0
2014;6;22;3;sky is clear;0
2014;6;22;4;sky is clear;0
2014;6;22;5;sky is clear;0
2014;6;22;6;sky is clear;0
2014;6;22;7;sky is clear;0
2014;6;22;8;sky is clear;0
2014;6;22;9;sky is clear;0
2014;6;22;10;mist;0
2014;6;22;11;sky is clear;0
2014;6;22;12;scattered clouds;0
2014;6;22;13;scattered clouds;0
2014;6;22;14;few clouds;0
2014;6;22;15;light rain;1
2014;6;22;16;light rain;1
2014;6;22;17;broken clouds;0
2014;6;22;18;broken clouds;0
2014;6;22;19;scattered clouds;0
2014;6;22;20;light rain;1
2014;6;22;21;light rain;1
2014;6;22;22;light rain;1
2014;6;22;23;broken clouds;0
2014;6;23;0;broken clouds;0
2014;6;23;1;broken clouds;0
2014;6;23;2;light rain;1
2014;6;23;3;few clouds;0
2014;6;23;4;few clouds;0
2014;6;23;5;few clouds;0
2014;6;23;6;sky is clear;0
2014;6;23;7;few clouds;0
2014;6;23;8;sky is clear;0
2014;6;23;9;sky is clear;0
2014;6;23;10;broken clouds;0
2014;6;23;11;scattered clouds;0
2014;6;23;12;sky is clear;0
2014;6;23;13;scattered clouds;0
2014;6;23;14;sky is clear;0
2014;6;23;15;sky is clear;0
2014;6;23;16;sky is clear;0
2014;6;23;17;broken clouds;0
2014;6;23;18;broken clouds;0
2014;6;23;19;broken clouds;0
2014;6;23;20;broken clouds;0
2014;6;23;21;broken clouds;0
2014;6;23;22;broken clouds;0
2014;6;23;23;scattered clouds;0
2014;6;24;0;very heavy rain;1
2014;6;24;1;scattered clouds;0
2014;6;24;2;few clouds;0
2014;6;24;3;few clouds;0
2014;6;24;4;few clouds;0
2014;6;24;5;sky is clear;0
2014;6;24;6;sky is clear;0
2014;6;24;7;sky is clear;0
2014;6;24;8;few clouds;0
2014;6;24;9;few clouds;0
2014;6;24;10;few clouds;0
2014;6;24;11;light rain;1
2014;6;24;12;light rain;1
2014;6;24;13;sky is clear;0
2014;6;24;14;few clouds;0
2014;6;24;15;few clouds;0
2014;6;24;16;overcast clouds;0
2014;6;24;17;sky is clear;0
2014;6;24;18;few clouds;0
2014;6;24;19;few clouds;0
2014;6;24;20;sky is clear;0
2014;6;24;21;few clouds;0
2014;6;24;22;few clouds;0
2014;6;24;23;broken clouds;0
2014;6;25;0;sky is clear;0
2014;6;25;1;broken clouds;0
2014;6;25;2;broken clouds;0
2014;6;25;3;sky is clear;0
2014;6;25;4;broken clouds;0
2014;6;25;5;sky is clear;0
2014;6;25;6;overcast clouds;0
2014;6;25;7;overcast clouds;0
2014;6;25;8;overcast clouds;0
2014;6;25;9;overcast clouds;0
2014;6;25;10;sky is clear;0
2014;6;25;11;scattered clouds;0
2014;6;25;12;mist;0
2014;6;25;13;mist;0
2014;6;25;14;mist;0
2014;6;25;15;haze;0
2014;6;25;16;sky is clear;0
2014;6;25;17;light rain;1
2014;6;25;18;light rain;1
2014;6;25;19;light rain;1
2014;6;25;20;moderate rain;1
2014;6;25;21;moderate rain;1
2014;6;25;22;moderate rain;1
2014;6;25;23;moderate rain;1
2014;6;26;0;light rain;1
2014;6;26;1;light rain;1
2014;6;26;2;light rain;1
2014;6;26;3;thunderstorm;1
2014;6;26;4;proximity thunderstorm with rain;1
2014;6;26;5;mist;0
2014;6;26;6;mist;0
2014;6;26;7;mist;0
2014;6;26;8;light rain;1
2014;6;26;9;light rain;1
2014;6;26;10;light rain;1
2014;6;26;11;light rain;1
2014;6;26;12;light rain;1
2014;6;26;13;sky is clear;0
2014;6;26;14;few clouds;0
2014;6;26;15;light rain;1
2014;6;26;16;light rain;1
2014;6;26;17;light rain;1
2014;6;26;18;few clouds;0
2014;6;26;19;few clouds;0
2014;6;26;20;light rain;1
2014;6;26;21;scattered clouds;0
2014;6;26;22;scattered clouds;0
2014;6;26;23;scattered clouds;0
2014;6;27;0;scattered clouds;0
2014;6;27;1;scattered clouds;0
2014;6;27;2;overcast clouds;0
2014;6;27;3;overcast clouds;0
2014;6;27;4;overcast clouds;0
2014;6;27;5;few clouds;0
2014;6;27;6;few clouds;0
2014;6;27;7;few clouds;0
2014;6;27;8;scattered clouds;0
2014;6;27;9;scattered clouds;0
2014;6;27;10;broken clouds;0
2014;6;27;11;overcast clouds;0
2014;6;27;12;overcast clouds;0
2014;6;27;13;overcast clouds;0
2014;6;27;14;scattered clouds;0
2014;6;27;15;scattered clouds;0
2014;6;27;16;scattered clouds;0
2014;6;27;17;few clouds;0
2014;6;27;18;few clouds;0
2014;6;27;19;few clouds;0
2014;6;27;20;broken clouds;0
2014;6;27;21;broken clouds;0
2014;6;27;22;broken clouds;0
2014;6;27;23;scattered clouds;0
2014;6;28;0;scattered clouds;0
2014;6;28;1;scattered clouds;0
2014;6;28;2;scattered clouds;0
2014;6;28;3;scattered clouds;0
2014;6;28;4;scattered clouds;0
2014;6;28;5;sky is clear;0
2014;6;28;6;sky is clear;0
2014;6;28;7;sky is clear;0
2014;6;28;8;sky is clear;0
2014;6;28;9;mist;0
2014;6;28;10;mist;0
2014;6;28;11;sky is clear;0
2014;6;28;12;sky is clear;0
2014;6;28;13;sky is clear;0
2014;6;28;14;sky is clear;0
2014;6;28;15;sky is clear;0
2014;6;28;16;sky is clear;0
2014;6;28;17;few clouds;0
2014;6;28;18;few clouds;0
2014;6;28;19;few clouds;0
2014;6;28;20;few clouds;0
2014;6;28;21;few clouds;0
2014;6;28;22;few clouds;0
2014;6;28;23;scattered clouds;0
2014;6;29;0;scattered clouds;0
2014;6;29;1;scattered clouds;0
2014;6;29;2;few clouds;0
2014;6;29;3;few clouds;0
2014;6;29;4;few clouds;0
2014;6;29;5;sky is clear;0
2014;6;29;6;sky is clear;0
2014;6;29;7;sky is clear;0
2014;6;29;8;sky is clear;0
2014;6;29;9;sky is clear;0
2014;6;29;10;sky is clear;0
2014;6;29;11;sky is clear;0
2014;6;29;12;few clouds;0
2014;6;29;13;few clouds;0
2014;6;29;14;scattered clouds;0
2014;6;29;15;scattered clouds;0
2014;6;29;16;scattered clouds;0
2014;6;29;17;broken clouds;0
2014;6;29;18;broken clouds;0
2014;6;29;19;broken clouds;0
2014;6;29;20;scattered clouds;0
2014;6;29;21;scattered clouds;0
2014;6;29;22;scattered clouds;0
2014;6;29;23;scattered clouds;0
2014;6;30;0;scattered clouds;0
2014;6;30;1;scattered clouds;0
2014;6;30;2;sky is clear;0
2014;6;30;3;sky is clear;0
2014;6;30;4;sky is clear;0
2014;6;30;5;sky is clear;0
2014;6;30;6;sky is clear;0
2014;6;30;7;sky is clear;0
2014;6;30;8;sky is clear;0
2014;6;30;9;sky is clear;0
2014;6;30;10;few clouds;0
2014;6;30;11;few clouds;0
2014;6;30;12;few clouds;0
2014;6;30;13;sky is clear;0
2014;6;30;14;scattered clouds;0
2014;6;30;15;scattered clouds;0
2014;6;30;16;broken clouds;0
2014;6;30;17;broken clouds;0
2014;6;30;18;broken clouds;0
2014;6;30;19;broken clouds;0
2014;6;30;20;broken clouds;0
2014;6;30;21;broken clouds;0
2014;6;30;22;broken clouds;0
2014;6;30;23;sky is clear;0
2014;7;1;0;sky is clear;0
2014;7;1;1;broken clouds;0
2014;7;1;2;few clouds;0
2014;7;1;3;few clouds;0
2014;7;1;4;few clouds;0
2014;7;1;5;few clouds;0
2014;7;1;6;few clouds;0
2014;7;1;7;few clouds;0
2014;7;1;8;scattered clouds;0
2014;7;1;9;scattered clouds;0
2014;7;1;10;sky is clear;0
2014;7;1;11;sky is clear;0
2014;7;1;12;sky is clear;0
2014;7;1;13;broken clouds;0
2014;7;1;14;broken clouds;0
2014;7;1;15;broken clouds;0
2014;7;1;16;broken clouds;0
2014;7;1;17;sky is clear;0
2014;7;1;18;scattered clouds;0
2014;7;1;19;scattered clouds;0
2014;7;1;20;broken clouds;0
2014;7;1;21;broken clouds;0
2014;7;1;22;broken clouds;0
2014;7;1;23;few clouds;0
2014;7;2;0;few clouds;0
2014;7;2;1;few clouds;0
2014;7;2;2;sky is clear;0
2014;7;2;3;sky is clear;0
2014;7;2;4;sky is clear;0
2014;7;2;5;sky is clear;0
2014;7;2;6;sky is clear;0
2014;7;2;7;sky is clear;0
2014;7;2;8;sky is clear;0
2014;7;2;9;sky is clear;0
2014;7;2;10;sky is clear;0
2014;7;2;11;sky is clear;0
2014;7;2;12;scattered clouds;0
2014;7;2;13;scattered clouds;0
2014;7;2;14;scattered clouds;0
2014;7;2;15;sky is clear;0
2014;7;2;16;sky is clear;0
2014;7;2;17;scattered clouds;0
2014;7;2;18;scattered clouds;0
2014;7;2;19;broken clouds;0
2014;7;2;20;scattered clouds;0
2014;7;2;21;light rain;1
2014;7;2;22;mist;0
2014;7;2;23;mist;0
2014;7;3;0;mist;0
2014;7;3;1;mist;0
2014;7;3;2;thunderstorm;1
2014;7;3;3;mist;0
2014;7;3;4;mist;0
2014;7;3;5;mist;0
2014;7;3;6;mist;0
2014;7;3;7;mist;0
2014;7;3;8;mist;0
2014;7;3;9;mist;0
2014;7;3;10;mist;0
2014;7;3;11;mist;0
2014;7;3;12;mist;0
2014;7;3;13;mist;0
2014;7;3;14;mist;0
2014;7;3;15;mist;0
2014;7;3;16;light rain;1
2014;7;3;17;light rain;1
2014;7;3;18;moderate rain;1
2014;7;3;19;light rain;1
2014;7;3;20;scattered clouds;0
2014;7;3;21;scattered clouds;0
2014;7;3;22;scattered clouds;0
2014;7;3;23;moderate rain;1
2014;7;4;0;haze;0
2014;7;4;1;haze;0
2014;7;4;2;mist;0
2014;7;4;3;overcast clouds;0
2014;7;4;4;light rain;1
2014;7;4;5;moderate rain;1
2014;7;4;6;heavy intensity rain;1
2014;7;4;7;moderate rain;1
2014;7;4;8;light rain;1
2014;7;4;9;heavy intensity rain;1
2014;7;4;10;mist;0
2014;7;4;11;mist;0
2014;7;4;12;heavy intensity rain;1
2014;7;4;13;heavy intensity rain;1
2014;7;4;14;overcast clouds;0
2014;7;4;15;light rain;1
2014;7;4;16;heavy intensity rain;1
2014;7;4;17;light rain;1
2014;7;4;18;light rain;1
2014;7;4;19;mist;0
2014;7;4;20;mist;0
2014;7;4;21;light rain;1
2014;7;4;22;heavy intensity rain;1
2014;7;4;23;light rain;1
2014;7;5;0;moderate rain;1
2014;7;5;1;moderate rain;1
2014;7;5;2;broken clouds;0
2014;7;5;3;moderate rain;1
2014;7;5;4;sky is clear;0
2014;7;5;5;sky is clear;0
2014;7;5;6;sky is clear;0
2014;7;5;7;sky is clear;0
2014;7;5;8;sky is clear;0
2014;7;5;9;sky is clear;0
2014;7;5;10;sky is clear;0
2014;7;5;11;sky is clear;0
2014;7;5;12;few clouds;0
2014;7;5;13;sky is clear;0
2014;7;5;14;sky is clear;0
2014;7;5;15;sky is clear;0
2014;7;5;16;scattered clouds;0
2014;7;5;17;scattered clouds;0
2014;7;5;18;scattered clouds;0
2014;7;5;19;few clouds;0
2014;7;5;20;few clouds;0
2014;7;5;21;few clouds;0
2014;7;5;22;few clouds;0
2014;7;5;23;few clouds;0
2014;7;6;0;few clouds;0
2014;7;6;1;few clouds;0
2014;7;6;2;few clouds;0
2014;7;6;3;sky is clear;0
2014;7;6;4;sky is clear;0
2014;7;6;5;sky is clear;0
2014;7;6;6;sky is clear;0
2014;7;6;7;sky is clear;0
2014;7;6;8;sky is clear;0
2014;7;6;9;mist;0
2014;7;6;10;sky is clear;0
2014;7;6;11;sky is clear;0
2014;7;6;12;scattered clouds;0
2014;7;6;13;scattered clouds;0
2014;7;6;14;scattered clouds;0
2014;7;6;15;scattered clouds;0
2014;7;6;16;scattered clouds;0
2014;7;6;17;scattered clouds;0
2014;7;6;18;scattered clouds;0
2014;7;6;19;scattered clouds;0
2014;7;6;20;scattered clouds;0
2014;7;6;21;broken clouds;0
2014;7;6;22;broken clouds;0
2014;7;6;23;few clouds;0
2014;7;7;0;broken clouds;0
2014;7;7;1;broken clouds;0
2014;7;7;2;scattered clouds;0
2014;7;7;3;scattered clouds;0
2014;7;7;4;broken clouds;0
2014;7;7;5;broken clouds;0
2014;7;7;6;broken clouds;0
2014;7;7;7;broken clouds;0
2014;7;7;8;overcast clouds;0
2014;7;7;9;overcast clouds;0
2014;7;7;10;broken clouds;0
2014;7;7;11;broken clouds;0
2014;7;7;12;broken clouds;0
2014;7;7;13;broken clouds;0
2014;7;7;14;broken clouds;0
2014;7;7;15;broken clouds;0
2014;7;7;16;scattered clouds;0
2014;7;7;17;scattered clouds;0
2014;7;7;18;scattered clouds;0
2014;7;7;19;scattered clouds;0
2014;7;7;20;scattered clouds;0
2014;7;7;21;scattered clouds;0
2014;7;7;22;few clouds;0
2014;7;7;23;scattered clouds;0
2014;7;8;0;scattered clouds;0
2014;7;8;1;scattered clouds;0
2014;7;8;2;scattered clouds;0
2014;7;8;3;broken clouds;0
2014;7;8;4;thunderstorm;1
2014;7;8;5;light rain;1
2014;7;8;6;light rain;1
2014;7;8;7;mist;0
2014;7;8;8;mist;0
2014;7;8;9;fog;0
2014;7;8;10;mist;0
2014;7;8;11;haze;0
2014;7;8;12;broken clouds;0
2014;7;8;13;sky is clear;0
2014;7;8;14;broken clouds;0
2014;7;8;15;broken clouds;0
2014;7;8;16;broken clouds;0
2014;7;8;17;broken clouds;0
2014;7;8;18;broken clouds;0
2014;7;8;19;broken clouds;0
2014;7;8;20;broken clouds;0
2014;7;8;21;broken clouds;0
2014;7;8;22;broken clouds;0
2014;7;8;23;few clouds;0
2014;7;9;0;broken clouds;0
2014;7;9;1;broken clouds;0
2014;7;9;2;broken clouds;0
2014;7;9;3;light rain;1
2014;7;9;4;broken clouds;0
2014;7;9;5;scattered clouds;0
2014;7;9;6;sky is clear;0
2014;7;9;7;sky is clear;0
2014;7;9;8;few clouds;0
2014;7;9;9;scattered clouds;0
2014;7;9;10;few clouds;0
2014;7;9;11;scattered clouds;0
2014;7;9;12;scattered clouds;0
2014;7;9;13;scattered clouds;0
2014;7;9;14;broken clouds;0
2014;7;9;15;broken clouds;0
2014;7;9;16;broken clouds;0
2014;7;9;17;broken clouds;0
2014;7;9;18;broken clouds;0
2014;7;9;19;scattered clouds;0
2014;7;9;20;broken clouds;0
2014;7;9;21;broken clouds;0
2014;7;9;22;scattered clouds;0
2014;7;9;23;broken clouds;0
2014;7;10;0;dust;0
2014;7;10;1;dust;0
2014;7;10;2;broken clouds;0
2014;7;10;3;broken clouds;0
2014;7;10;4;broken clouds;0
2014;7;10;5;overcast clouds;0
2014;7;10;6;sky is clear;0
2014;7;10;7;broken clouds;0
2014;7;10;8;broken clouds;0
2014;7;10;9;mist;0
2014;7;10;10;broken clouds;0
2014;7;10;11;broken clouds;0
2014;7;10;12;broken clouds;0
2014;7;10;13;broken clouds;0
2014;7;10;14;broken clouds;0
2014;7;10;15;broken clouds;0
2014;7;10;16;broken clouds;0
2014;7;10;17;broken clouds;0
2014;7;10;18;broken clouds;0
2014;7;10;19;broken clouds;0
2014;7;10;20;scattered clouds;0
2014;7;10;21;scattered clouds;0
2014;7;10;22;broken clouds;0
2014;7;10;23;heavy intensity rain;1
2014;7;11;0;broken clouds;0
2014;7;11;1;light rain;1
2014;7;11;2;mist;0
2014;7;11;3;mist;0
2014;7;11;4;mist;0
2014;7;11;5;mist;0
2014;7;11;6;mist;0
2014;7;11;7;mist;0
2014;7;11;8;mist;0
2014;7;11;9;mist;0
2014;7;11;10;mist;0
2014;7;11;11;scattered clouds;0
2014;7;11;12;broken clouds;0
2014;7;11;13;scattered clouds;0
2014;7;11;14;scattered clouds;0
2014;7;11;15;scattered clouds;0
2014;7;11;16;scattered clouds;0
2014;7;11;17;scattered clouds;0
2014;7;11;18;scattered clouds;0
2014;7;11;19;broken clouds;0
2014;7;11;20;broken clouds;0
2014;7;11;21;broken clouds;0
2014;7;11;22;broken clouds;0
2014;7;11;23;broken clouds;0
2014;7;12;0;broken clouds;0
2014;7;12;1;scattered clouds;0
2014;7;12;2;sky is clear;0
2014;7;12;3;scattered clouds;0
2014;7;12;4;scattered clouds;0
2014;7;12;5;sky is clear;0
2014;7;12;6;mist;0
2014;7;12;7;mist;0
2014;7;12;8;sky is clear;0
2014;7;12;9;mist;0
2014;7;12;10;mist;0
2014;7;12;11;mist;0
2014;7;12;12;fog;0
2014;7;12;13;scattered clouds;0
2014;7;12;14;scattered clouds;0
2014;7;12;15;scattered clouds;0
2014;7;12;16;scattered clouds;0
2014;7;12;17;scattered clouds;0
2014;7;12;18;scattered clouds;0
2014;7;12;19;scattered clouds;0
2014;7;12;20;scattered clouds;0
2014;7;12;21;scattered clouds;0
2014;7;12;22;scattered clouds;0
2014;7;12;23;scattered clouds;0
2014;7;13;0;scattered clouds;0
2014;7;13;1;broken clouds;0
2014;7;13;2;sky is clear;0
2014;7;13;3;broken clouds;0
2014;7;13;4;broken clouds;0
2014;7;13;5;broken clouds;0
2014;7;13;6;broken clouds;0
2014;7;13;7;broken clouds;0
2014;7;13;8;broken clouds;0
2014;7;13;9;overcast clouds;0
2014;7;13;10;overcast clouds;0
2014;7;13;11;overcast clouds;0
2014;7;13;12;broken clouds;0
2014;7;13;13;broken clouds;0
2014;7;13;14;light rain;1
2014;7;13;15;broken clouds;0
2014;7;13;16;broken clouds;0
2014;7;13;17;broken clouds;0
2014;7;13;18;overcast clouds;0
2014;7;13;19;broken clouds;0
2014;7;13;20;overcast clouds;0
2014;7;13;21;light intensity drizzle;1
2014;7;13;22;light intensity drizzle;1
2014;7;13;23;broken clouds;0
2014;7;14;0;broken clouds;0
2014;7;14;1;broken clouds;0
2014;7;14;2;broken clouds;0
2014;7;14;3;broken clouds;0
2014;7;14;4;light rain;1
2014;7;14;5;heavy intensity rain;1
2014;7;14;6;moderate rain;1
2014;7;14;7;broken clouds;0
2014;7;14;8;light rain;1
2014;7;14;9;broken clouds;0
2014;7;14;10;broken clouds;0
2014;7;14;11;scattered clouds;0
2014;7;14;12;scattered clouds;0
2014;7;14;13;light rain;1
2014;7;14;14;overcast clouds;0
2014;7;14;15;light rain;1
2014;7;14;16;overcast clouds;0
2014;7;14;17;overcast clouds;0
2014;7;14;18;broken clouds;0
2014;7;14;19;moderate rain;1
2014;7;14;20;light rain;1
2014;7;14;21;light rain;1
2014;7;14;22;light rain;1
2014;7;14;23;haze;0
2014;7;15;0;light rain;1
2014;7;15;1;moderate rain;1
2014;7;15;2;moderate rain;1
2014;7;15;3;proximity thunderstorm with rain;1
2014;7;15;4;moderate rain;1
2014;7;15;5;moderate rain;1
2014;7;15;6;moderate rain;1
2014;7;15;7;overcast clouds;0
2014;7;15;8;overcast clouds;0
2014;7;15;9;overcast clouds;0
2014;7;15;10;overcast clouds;0
